DT_GERACAO;HH_GERACAO;ANO_ELEICAO;CD_TIPO_ELEICAO;NM_TIPO_ELEICAO;NR_TURNO;CD_ELEICAO;DS_ELEICAO;DT_ELEICAO;TP_ABRANGENCIA;SG_UF;SG_UE;NM_UE;CD_MUNICIPIO;NM_MUNICIPIO;NR_ZONA;CD_CARGO;DS_CARGO;TP_AGREMIACAO;NR_PARTIDO;SG_PARTIDO;NM_PARTIDO;SQ_COLIGACAO;NM_COLIGACAO;DS_COMPOSICAO_COLIGACAO;ST_VOTO_EM_TRANSITO;QT_VOTOS_NOMINAIS;QT_VOTOS_LEGENDA
18/11/2020;19:16:39;2020;2;Eleição Ordinária;1;426;Eleições Municipais 2020;15/11/2020;M;SP;61611;ARANDU;61611;ARANDU;301;13;Vereador;Partido isolado;20;PSC;Partido Social Cristão;2,5E+11;PARTIDO ISOLADO;PSC;N;834;10
18/11/2020;19:16:39;2020;2;Eleição Ordinária;1;426;Eleições Municipais 2020;15/11/2020;M;SP;71072;SÃO PAULO;71072;SÃO PAULO;20;13;Vereador;Partido isolado;21;PCB;Partido Comunista Brasileiro;2,5E+11;PARTIDO ISOLADO;PCB;N;33;21
18/11/2020;19:16:39;2020;2;Eleição Ordinária;1;426;Eleições Municipais 2020;15/11/2020;M;SP;63550;CORUMBATAÍ;63550;CORUMBATAÍ;245;13;Vereador;Partido isolado;25;DEM;Democratas;2,5E+11;PARTIDO ISOLADO;DEM;N;750;39
18/11/2020;19:16:39;2020;2;Eleição Ordinária;1;426;Eleições Municipais 2020;15/11/2020;M;SP;70793;SÃO CARLOS;70793;SÃO CARLOS;410;13;Vereador;Partido isolado;43;PV;Partido Verde;2,5E+11;PARTIDO ISOLADO;PV;N;285;7
18/11/2020;19:16:39;2020;2;Eleição Ordinária;1;426;Eleições Municipais 2020;15/11/2020;M;SP;63495;CORDEIRÓPOLIS;63495;CORDEIRÓPOLIS;243;13;Vereador;Partido isolado;45;PSDB;Partido da Social Democracia Brasileira;2,5E+11;PARTIDO ISOLADO;PSDB;N;857;52
18/11/2020;19:16:39;2020;2;Eleição Ordinária;1;426;Eleições Municipais 2020;15/11/2020;M;SP;65692;ITATIBA;65692;ITATIBA;58;13;Vereador;Partido isolado;45;PSDB;Partido da Social Democracia Brasileira;2,5E+11;PARTIDO ISOLADO;PSDB;N;7761;1025
18/11/2020;19:16:39;2020;2;Eleição Ordinária;1;426;Eleições Municipais 2020;15/11/2020;M;SP;61581;ALAMBARI;61581;ALAMBARI;52;13;Vereador;Partido isolado;55;PSD;Partido Social Democrático;2,5E+11;PARTIDO ISOLADO;PSD;N;681;80
18/11/2020;19:16:39;2020;2;Eleição Ordinária;1;426;Eleições Municipais 2020;15/11/2020;M;SP;72311;VARGEM GRANDE DO SUL;72311;VARGEM GRANDE DO SUL;229;13;Vereador;Partido isolado;55;PSD;Partido Social Democrático;2,5E+11;PARTIDO ISOLADO;PSD;N;2035;399
18/11/2020;19:16:39;2020;2;Eleição Ordinária;1;426;Eleições Municipais 2020;15/11/2020;M;SP;64270;FRANCISCO MORATO;64270;FRANCISCO MORATO;367;13;Vereador;Partido isolado;77;SOLIDARIEDADE;Solidariedade;2,5E+11;PARTIDO ISOLADO;SOLIDARIEDADE;N;3218;159
18/11/2020;19:16:39;2020;2;Eleição Ordinária;1;426;Eleições Municipais 2020;15/11/2020;M;SP;71072;SÃO PAULO;71072;SÃO PAULO;417;13;Vereador;Partido isolado;90;PROS;Partido Republicano da Ordem Social;2,5E+11;PARTIDO ISOLADO;PROS;N;211;13
18/11/2020;19:16:39;2020;2;Eleição Ordinária;1;426;Eleições Municipais 2020;15/11/2020;M;SP;65455;ITAPECERICA DA SERRA;65455;ITAPECERICA DA SERRA;201;13;Vereador;Partido isolado;10;REPUBLICANOS;REPUBLICANOS;2,5E+11;PARTIDO ISOLADO;REPUBLICANOS;N;12098;205
18/11/2020;19:16:39;2020;2;Eleição Ordinária;1;426;Eleições Municipais 2020;15/11/2020;M;SP;62995;CANANÉIA;62995;CANANÉIA;36;13;Vereador;Partido isolado;10;REPUBLICANOS;REPUBLICANOS;2,5E+11;PARTIDO ISOLADO;REPUBLICANOS;N;512;57
18/11/2020;19:16:39;2020;2;Eleição Ordinária;1;426;Eleições Municipais 2020;15/11/2020;M;SP;70572;SANTO ANDRÉ;70572;SANTO ANDRÉ;263;13;Vereador;Partido isolado;10;REPUBLICANOS;REPUBLICANOS;2,5E+11;PARTIDO ISOLADO;REPUBLICANOS;N;1399;58
18/11/2020;19:16:39;2020;2;Eleição Ordinária;1;426;Eleições Municipais 2020;15/11/2020;M;SP;64270;FRANCISCO MORATO;64270;FRANCISCO MORATO;367;11;Prefeito;Coligação;10;REPUBLICANOS;REPUBLICANOS;2,5E+11;A Renovação já deu certo! Agora é continuar;REPUBLICANOS / PT / PSL / PSC / PL / CIDADANIA / PMN / PSDB / PSD;N;72351;0
18/11/2020;19:16:39;2020;2;Eleição Ordinária;1;426;Eleições Municipais 2020;15/11/2020;M;SP;70050;SALTO;70050;SALTO;221;11;Prefeito;Partido isolado;10;REPUBLICANOS;REPUBLICANOS;2,5E+11;PARTIDO ISOLADO;REPUBLICANOS;N;2130;0
18/11/2020;19:16:39;2020;2;Eleição Ordinária;1;426;Eleições Municipais 2020;15/11/2020;M;SP;65374;ITAÍ;65374;ITAÍ;301;11;Prefeito;Coligação;10;REPUBLICANOS;REPUBLICANOS;2,5E+11;PARA ITAI CONTINUAR CRESCENDO;REPUBLICANOS / PP;N;3757;0
18/11/2020;19:16:39;2020;2;Eleição Ordinária;1;426;Eleições Municipais 2020;15/11/2020;M;SP;70190;ÁGUAS DE SANTA BÁRBARA;70190;ÁGUAS DE SANTA BÁRBARA;205;11;Prefeito;Coligação;10;REPUBLICANOS;REPUBLICANOS;2,5E+11;AGUAS NO RUMO CERTO;REPUBLICANOS / PL;N;2096;0
18/11/2020;19:16:39;2020;2;Eleição Ordinária;1;426;Eleições Municipais 2020;15/11/2020;M;SP;63932;DUMONT;63932;DUMONT;293;11;Prefeito;Coligação;11;PP;PROGRESSISTAS;2,5E+11;dedicação e trabalho por Dumont;CIDADANIA / PL / PP / MDB;N;2259;0
18/11/2020;19:16:39;2020;2;Eleição Ordinária;1;426;Eleições Municipais 2020;15/11/2020;M;SP;70718;SANTOS;70718;SANTOS;118;11;Prefeito;Partido isolado;12;PDT;Partido Democrático Trabalhista;2,5E+11;PARTIDO ISOLADO;PDT;N;760;0
18/11/2020;19:16:39;2020;2;Eleição Ordinária;1;426;Eleições Municipais 2020;15/11/2020;M;SP;71455;SOROCABA;71455;SOROCABA;342;11;Prefeito;Coligação;12;PDT;Partido Democrático Trabalhista;2,5E+11;VAMOS SOROCABA;PDT / PC do B;N;1917;0
18/11/2020;19:16:39;2020;2;Eleição Ordinária;1;426;Eleições Municipais 2020;15/11/2020;M;SP;71510;SUZANO;71510;SUZANO;415;11;Prefeito;Coligação;13;PT;Partido dos Trabalhadores;2,5E+11;FRENTE DE ESQUERDA PELA DEMOCRACIA;PT / PSOL;N;2598;0
18/11/2020;19:16:39;2020;2;Eleição Ordinária;1;426;Eleições Municipais 2020;15/11/2020;M;SP;63894;DRACENA;63894;DRACENA;149;11;Prefeito;Coligação;13;PT;Partido dos Trabalhadores;2,5E+11;Somos tod@s Dracena;PT / PDT;N;588;0
18/11/2020;19:16:39;2020;2;Eleição Ordinária;1;426;Eleições Municipais 2020;15/11/2020;M;SP;66753;MARABÁ PAULISTA;66753;MARABÁ PAULISTA;102;11;Prefeito;Partido isolado;13;PT;Partido dos Trabalhadores;2,5E+11;PARTIDO ISOLADO;PT;N;158;0
18/11/2020;19:16:39;2020;2;Eleição Ordinária;1;426;Eleições Municipais 2020;15/11/2020;M;SP;69337;PROMISSÃO;69337;PROMISSÃO;103;11;Prefeito;Coligação;13;PT;Partido dos Trabalhadores;2,5E+11;PROMISSÃO EM BOAS MÃOS;PSD / PP / PT;N;3213;0
18/11/2020;19:16:39;2020;2;Eleição Ordinária;1;426;Eleições Municipais 2020;15/11/2020;M;SP;62316;BIRITIBA MIRIM;62316;BIRITIBA MIRIM;319;11;Prefeito;Partido isolado;13;PT;Partido dos Trabalhadores;2,5E+11;PARTIDO ISOLADO;PT;N;1070;0
18/11/2020;19:16:39;2020;2;Eleição Ordinária;1;426;Eleições Municipais 2020;15/11/2020;M;SP;62103;CANAS;62103;CANAS;68;11;Prefeito;Coligação;14;PTB;Partido Trabalhista Brasileiro;2,5E+11;RENOVAÇÃO, FÉ E TRABALHO;PTB / MDB;N;1062;0
18/11/2020;19:16:39;2020;2;Eleição Ordinária;1;426;Eleições Municipais 2020;15/11/2020;M;SP;62197;BAURU;62197;BAURU;23;11;Prefeito;Coligação;13;PT;Partido dos Trabalhadores;2,5E+11;Bauru  do Povo;PT / REDE;N;4145;0
18/11/2020;19:16:39;2020;2;Eleição Ordinária;1;426;Eleições Municipais 2020;15/11/2020;M;SP;65897;JACAREÍ;65897;JACAREÍ;396;11;Prefeito;Coligação;13;PT;Partido dos Trabalhadores;2,5E+11;NOVO FUTURO;PC do B / PT / PDT / PSB;N;11628;0
18/11/2020;19:16:39;2020;2;Eleição Ordinária;1;426;Eleições Municipais 2020;15/11/2020;M;SP;63231;CATANDUVA;63231;CATANDUVA;40;13;Vereador;Partido isolado;10;REPUBLICANOS;REPUBLICANOS;2,5E+11;PARTIDO ISOLADO;REPUBLICANOS;N;7409;95
18/11/2020;19:16:39;2020;2;Eleição Ordinária;1;426;Eleições Municipais 2020;15/11/2020;M;SP;71536;TABAPUÃ;71536;TABAPUÃ;179;11;Prefeito;Coligação;15;MDB;Movimento Democrático Brasileiro;2,5E+11;TABAPUÃ EM BOAS MÃOS;PSB / MDB;N;1340;0
18/11/2020;19:16:39;2020;2;Eleição Ordinária;1;426;Eleições Municipais 2020;15/11/2020;M;SP;63290;CERQUEIRA CÉSAR;63290;CERQUEIRA CÉSAR;205;11;Prefeito;Coligação;15;MDB;Movimento Democrático Brasileiro;2,5E+11;Escrevendo uma Nova História;MDB / PODE;N;4231;0
18/11/2020;19:16:39;2020;2;Eleição Ordinária;1;426;Eleições Municipais 2020;15/11/2020;M;SP;64254;FRANCA;64254;FRANCA;291;11;Prefeito;Coligação;15;MDB;Movimento Democrático Brasileiro;2,5E+11;UNIDOS PARA RECUPERAR FRANCA;MDB / PSC / PRTB / PMN / AVANTE / PATRIOTA / SOLIDARIEDADE;N;11923;0
18/11/2020;19:16:39;2020;2;Eleição Ordinária;1;426;Eleições Municipais 2020;15/11/2020;M;SP;67032;MIRANDÓPOLIS;67032;MIRANDÓPOLIS;153;11;Prefeito;Partido isolado;17;PSL;Partido Social Liberal;2,5E+11;PARTIDO ISOLADO;PSL;N;8303;0
18/11/2020;19:16:39;2020;2;Eleição Ordinária;1;426;Eleições Municipais 2020;15/11/2020;M;SP;71072;SÃO PAULO;71072;SÃO PAULO;5;11;Prefeito;Partido isolado;16;PSTU;Partido Socialista dos Trabalhadores Unificado;2,5E+11;PARTIDO ISOLADO;PSTU;N;20;0
18/11/2020;19:16:39;2020;2;Eleição Ordinária;1;426;Eleições Municipais 2020;15/11/2020;M;SP;66818;MARÍLIA;66818;MARÍLIA;70;11;Prefeito;Partido isolado;17;PSL;Partido Social Liberal;2,5E+11;PARTIDO ISOLADO;PSL;N;543;0
18/11/2020;19:16:39;2020;2;Eleição Ordinária;1;426;Eleições Municipais 2020;15/11/2020;M;SP;62189;SANTA CRUZ DA ESPERANÇA;62189;SANTA CRUZ DA ESPERANÇA;32;11;Prefeito;Coligação;17;PSL;Partido Social Liberal;2,5E+11;DE MÃOS DADAS COM O FUTURO;PSL / CIDADANIA / PSDB;N;638;0
18/11/2020;19:16:39;2020;2;Eleição Ordinária;1;426;Eleições Municipais 2020;15/11/2020;M;SP;71137;SÃO ROQUE;71137;SÃO ROQUE;131;11;Prefeito;Coligação;19;PODE;Podemos;2,5E+11;CORAGEM E ESPERANÇA, SAO ROQUE PARA TODOS;REPUBLICANOS / PDT / PODE / PL / REDE;N;17669;0
18/11/2020;19:16:39;2020;2;Eleição Ordinária;1;426;Eleições Municipais 2020;15/11/2020;M;SP;61689;ENGENHEIRO COELHO;61689;ENGENHEIRO COELHO;75;11;Prefeito;Coligação;19;PODE;Podemos;2,5E+11;JUNTOS VAMOS TRANSFORMAR ENGENHEIRO COELHO;PL / AVANTE / PODE;N;2720;0
18/11/2020;19:16:39;2020;2;Eleição Ordinária;1;426;Eleições Municipais 2020;15/11/2020;M;SP;71072;SÃO PAULO;71072;SÃO PAULO;20;11;Prefeito;Partido isolado;18;REDE;Rede Sustentabilidade;2,5E+11;PARTIDO ISOLADO;REDE;N;154;0
18/11/2020;19:16:39;2020;2;Eleição Ordinária;1;426;Eleições Municipais 2020;15/11/2020;M;SP;71072;SÃO PAULO;71072;SÃO PAULO;405;11;Prefeito;Partido isolado;18;REDE;Rede Sustentabilidade;2,5E+11;PARTIDO ISOLADO;REDE;N;158;0
18/11/2020;19:16:39;2020;2;Eleição Ordinária;1;426;Eleições Municipais 2020;15/11/2020;M;SP;64971;ICÉM;64971;ICÉM;78;11;Prefeito;Coligação;19;PODE;Podemos;2,5E+11;UNIDOS PODEMOS RECONSTRUIR ICEM;PODE / CIDADANIA;N;1123;0
18/11/2020;19:16:39;2020;2;Eleição Ordinária;1;426;Eleições Municipais 2020;15/11/2020;M;SP;71919;TIETÊ;71919;TIETÊ;142;11;Prefeito;Partido isolado;19;PODE;Podemos;2,5E+11;PARTIDO ISOLADO;PODE;N;433;0
18/11/2020;19:16:39;2020;2;Eleição Ordinária;1;426;Eleições Municipais 2020;15/11/2020;M;SP;70998;SÃO JOSÉ DOS CAMPOS;70998;SÃO JOSÉ DOS CAMPOS;411;11;Prefeito;Coligação;17;PSL;Partido Social Liberal;2,5E+11;SÃO JOSÉ ACIMA DE TUDO;PSL / PATRIOTA;N;4092;0
18/11/2020;19:16:39;2020;2;Eleição Ordinária;1;426;Eleições Municipais 2020;15/11/2020;M;SP;71072;SÃO PAULO;71072;SÃO PAULO;258;11;Prefeito;Partido isolado;18;REDE;Rede Sustentabilidade;2,5E+11;PARTIDO ISOLADO;REDE;N;1355;0
18/11/2020;19:16:39;2020;2;Eleição Ordinária;1;426;Eleições Municipais 2020;15/11/2020;M;SP;61557;ARAÇATUBA;61557;ARAÇATUBA;11;11;Prefeito;Coligação;19;PODE;Podemos;2,5E+11;UNIDOS POR UMA ARAÇATUBA MELHOR;REPUBLICANOS / PODE / PMB;N;7532;0
18/11/2020;19:16:39;2020;2;Eleição Ordinária;1;426;Eleições Municipais 2020;15/11/2020;M;SP;62910;CAMPINAS;62910;CAMPINAS;275;11;Prefeito;Coligação;22;PL;Partido Liberal;2,5E+11;MAIS POR CAMPINAS, MELHOR PRA VOCÊ;SOLIDARIEDADE / PSC / PP / PSDB / PROS / PL / PODE / AVANTE;N;14554;0
18/11/2020;19:16:39;2020;2;Eleição Ordinária;1;426;Eleições Municipais 2020;15/11/2020;M;SP;65811;ITUPEVA;65811;ITUPEVA;65;11;Prefeito;Coligação;22;PL;Partido Liberal;2,5E+11;ITUPEVA DE TODOS;SOLIDARIEDADE / PSB / PL;N;912;0
18/11/2020;19:16:39;2020;2;Eleição Ordinária;1;426;Eleições Municipais 2020;15/11/2020;M;SP;61360;BARRA DO CHAPÉU;61360;BARRA DO CHAPÉU;10;11;Prefeito;Coligação;25;DEM;Democratas;2,5E+11;O trabalho que você conhece;SOLIDARIEDADE / PSDB / DEM;N;2106;0
18/11/2020;19:16:39;2020;2;Eleição Ordinária;1;426;Eleições Municipais 2020;15/11/2020;M;SP;69795;RIO CLARO;69795;RIO CLARO;110;11;Prefeito;Coligação;25;DEM;Democratas;2,5E+11;PELO BEM DE RIO CLARO;PODE / DEM / PP / REPUBLICANOS / SOLIDARIEDADE;N;13198;0
18/11/2020;19:16:39;2020;2;Eleição Ordinária;1;426;Eleições Municipais 2020;15/11/2020;M;SP;64777;GUARULHOS;64777;GUARULHOS;394;11;Prefeito;Partido isolado;28;PRTB;Partido Renovador Trabalhista Brasileiro;2,5E+11;PARTIDO ISOLADO;PRTB;N;3324;0
18/11/2020;19:16:39;2020;2;Eleição Ordinária;1;426;Eleições Municipais 2020;15/11/2020;M;SP;67156;MOGI GUAÇU;67156;MOGI GUAÇU;216;11;Prefeito;Partido isolado;28;PRTB;Partido Renovador Trabalhista Brasileiro;2,5E+11;PARTIDO ISOLADO;PRTB;N;3111;0
18/11/2020;19:16:39;2020;2;Eleição Ordinária;1;426;Eleições Municipais 2020;15/11/2020;M;SP;71072;SÃO PAULO;71072;SÃO PAULO;327;11;Prefeito;Partido isolado;28;PRTB;Partido Renovador Trabalhista Brasileiro;2,5E+11;PARTIDO ISOLADO;PRTB;N;155;0
18/11/2020;19:16:39;2020;2;Eleição Ordinária;1;426;Eleições Municipais 2020;15/11/2020;M;SP;71072;SÃO PAULO;71072;SÃO PAULO;422;11;Prefeito;Partido isolado;28;PRTB;Partido Renovador Trabalhista Brasileiro;2,5E+11;PARTIDO ISOLADO;PRTB;N;215;0
18/11/2020;19:16:39;2020;2;Eleição Ordinária;1;426;Eleições Municipais 2020;15/11/2020;M;SP;70998;SÃO JOSÉ DOS CAMPOS;70998;SÃO JOSÉ DOS CAMPOS;127;11;Prefeito;Partido isolado;40;PSB;Partido Socialista Brasileiro;2,5E+11;PARTIDO ISOLADO;PSB;N;559;0
18/11/2020;19:16:39;2020;2;Eleição Ordinária;1;426;Eleições Municipais 2020;15/11/2020;M;SP;71072;SÃO PAULO;71072;SÃO PAULO;352;11;Prefeito;Coligação;40;PSB;Partido Socialista Brasileiro;2,5E+11;AQUI TEM PALAVRA;PDT / PMN / PSB / AVANTE / SOLIDARIEDADE;N;17419;0
18/11/2020;19:16:39;2020;2;Eleição Ordinária;1;426;Eleições Municipais 2020;15/11/2020;M;SP;62421;RIBEIRÃO DOS ÍNDIOS;62421;RIBEIRÃO DOS ÍNDIOS;117;11;Prefeito;Coligação;40;PSB;Partido Socialista Brasileiro;2,5E+11;MUDANÇA COM A FORÇA DO POVO;PSB / MDB;N;728;0
18/11/2020;19:16:39;2020;2;Eleição Ordinária;1;426;Eleições Municipais 2020;15/11/2020;M;SP;71072;SÃO PAULO;71072;SÃO PAULO;20;13;Vereador;Partido isolado;33;PMN;Partido da Mobilização Nacional;2,5E+11;PARTIDO ISOLADO;PMN;N;94;15
18/11/2020;19:16:39;2020;2;Eleição Ordinária;1;426;Eleições Municipais 2020;15/11/2020;M;SP;71072;SÃO PAULO;71072;SÃO PAULO;352;13;Vereador;Partido isolado;29;PCO;Partido da Causa Operária;2,5E+11;PARTIDO ISOLADO;PCO;N;0;11
18/11/2020;19:16:39;2020;2;Eleição Ordinária;1;426;Eleições Municipais 2020;15/11/2020;M;SP;71072;SÃO PAULO;71072;SÃO PAULO;280;13;Vereador;Partido isolado;30;NOVO;Partido Novo;2,5E+11;PARTIDO ISOLADO;NOVO;N;1635;529
18/11/2020;19:16:39;2020;2;Eleição Ordinária;1;426;Eleições Municipais 2020;15/11/2020;M;SP;65951;JAGUARIÚNA;65951;JAGUARIÚNA;333;13;Vereador;Partido isolado;36;PTC;Partido Trabalhista Cristão;2,5E+11;PARTIDO ISOLADO;PTC;N;899;11
18/11/2020;19:16:39;2020;2;Eleição Ordinária;1;426;Eleições Municipais 2020;15/11/2020;M;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;283;13;Vereador;Partido isolado;35;PMB;Partido da Mulher Brasileira;2,5E+11;PARTIDO ISOLADO;PMB;N;99;2
18/11/2020;19:16:39;2020;2;Eleição Ordinária;1;426;Eleições Municipais 2020;15/11/2020;M;SP;70831;SÃO JOÃO DA BOA VISTA;70831;SÃO JOÃO DA BOA VISTA;122;13;Vereador;Partido isolado;35;PMB;Partido da Mulher Brasileira;2,5E+11;PARTIDO ISOLADO;PMB;N;387;28
18/11/2020;19:16:39;2020;2;Eleição Ordinária;1;426;Eleições Municipais 2020;15/11/2020;M;SP;62855;CAJAMAR;62855;CAJAMAR;354;13;Vereador;Partido isolado;36;PTC;Partido Trabalhista Cristão;2,5E+11;PARTIDO ISOLADO;PTC;N;1185;17
18/11/2020;19:16:39;2020;2;Eleição Ordinária;1;426;Eleições Municipais 2020;15/11/2020;M;SP;65013;IGARAÇU DO TIETÊ;65013;IGARAÇU DO TIETÊ;200;13;Vereador;Partido isolado;33;PMN;Partido da Mobilização Nacional;2,5E+11;PARTIDO ISOLADO;PMN;N;365;9
18/11/2020;19:16:39;2020;2;Eleição Ordinária;1;426;Eleições Municipais 2020;15/11/2020;M;SP;65897;JACAREÍ;65897;JACAREÍ;396;13;Vereador;Partido isolado;35;PMB;Partido da Mulher Brasileira;2,5E+11;PARTIDO ISOLADO;PMB;N;454;37
18/11/2020;19:16:39;2020;2;Eleição Ordinária;1;426;Eleições Municipais 2020;15/11/2020;M;SP;66354;LEME;66354;LEME;188;13;Vereador;Partido isolado;40;PSB;Partido Socialista Brasileiro;2,5E+11;PARTIDO ISOLADO;PSB;N;583;18
18/11/2020;19:16:39;2020;2;Eleição Ordinária;1;426;Eleições Municipais 2020;15/11/2020;M;SP;64459;GUAIÇARA;64459;GUAIÇARA;297;13;Vereador;Partido isolado;40;PSB;Partido Socialista Brasileiro;2,5E+11;PARTIDO ISOLADO;PSB;N;939;13
18/11/2020;19:16:39;2020;2;Eleição Ordinária;1;426;Eleições Municipais 2020;15/11/2020;M;SP;71811;TATUÍ;71811;TATUÍ;140;13;Vereador;Partido isolado;40;PSB;Partido Socialista Brasileiro;2,5E+11;PARTIDO ISOLADO;PSB;N;1667;27
18/11/2020;19:16:39;2020;2;Eleição Ordinária;1;426;Eleições Municipais 2020;15/11/2020;M;SP;62510;BRAGANÇA PAULISTA;62510;BRAGANÇA PAULISTA;298;13;Vereador;Partido isolado;43;PV;Partido Verde;2,5E+11;PARTIDO ISOLADO;PV;N;311;3
18/11/2020;19:16:39;2020;2;Eleição Ordinária;1;426;Eleições Municipais 2020;15/11/2020;M;SP;71072;SÃO PAULO;71072;SÃO PAULO;389;13;Vereador;Partido isolado;43;PV;Partido Verde;2,5E+11;PARTIDO ISOLADO;PV;N;1114;29
18/11/2020;19:16:39;2020;2;Eleição Ordinária;1;426;Eleições Municipais 2020;15/11/2020;M;SP;64777;GUARULHOS;64777;GUARULHOS;185;13;Vereador;Partido isolado;43;PV;Partido Verde;2,5E+11;PARTIDO ISOLADO;PV;N;4;14
18/11/2020;19:16:39;2020;2;Eleição Ordinária;1;426;Eleições Municipais 2020;15/11/2020;M;SP;66079;JAÚ;66079;JAÚ;63;13;Vereador;Partido isolado;43;PV;Partido Verde;2,5E+11;PARTIDO ISOLADO;PV;N;896;15
18/11/2020;19:16:39;2020;2;Eleição Ordinária;1;426;Eleições Municipais 2020;15/11/2020;M;SP;71072;SÃO PAULO;71072;SÃO PAULO;248;13;Vereador;Partido isolado;43;PV;Partido Verde;2,5E+11;PARTIDO ISOLADO;PV;N;1298;51
18/11/2020;19:16:39;2020;2;Eleição Ordinária;1;426;Eleições Municipais 2020;15/11/2020;M;SP;61301;SUZANÁPOLIS;61301;SUZANÁPOLIS;88;13;Vereador;Partido isolado;45;PSDB;Partido da Social Democracia Brasileira;2,5E+11;PARTIDO ISOLADO;PSDB;N;371;32
18/11/2020;19:16:39;2020;2;Eleição Ordinária;1;426;Eleições Municipais 2020;15/11/2020;M;SP;67539;NHANDEARA;67539;NHANDEARA;162;13;Vereador;Partido isolado;45;PSDB;Partido da Social Democracia Brasileira;2,5E+11;PARTIDO ISOLADO;PSDB;N;1184;11
18/11/2020;19:16:39;2020;2;Eleição Ordinária;1;426;Eleições Municipais 2020;15/11/2020;M;SP;68756;PIRACICABA;68756;PIRACICABA;93;13;Vereador;Partido isolado;45;PSDB;Partido da Social Democracia Brasileira;2,5E+11;PARTIDO ISOLADO;PSDB;N;6076;915
18/11/2020;19:16:39;2020;2;Eleição Ordinária;1;426;Eleições Municipais 2020;15/11/2020;M;SP;65439;ITANHAÉM;65439;ITANHAÉM;189;13;Vereador;Partido isolado;45;PSDB;Partido da Social Democracia Brasileira;2,5E+11;PARTIDO ISOLADO;PSDB;N;8418;1014
18/11/2020;19:16:39;2020;2;Eleição Ordinária;1;426;Eleições Municipais 2020;15/11/2020;M;SP;66737;MANDURI;66737;MANDURI;94;13;Vereador;Partido isolado;45;PSDB;Partido da Social Democracia Brasileira;2,5E+11;PARTIDO ISOLADO;PSDB;N;674;20
18/11/2020;19:16:39;2020;2;Eleição Ordinária;1;426;Eleições Municipais 2020;15/11/2020;M;SP;71013;SÃO LUÍS DO PARAITINGA;71013;SÃO LUÍS DO PARAITINGA;128;13;Vereador;Partido isolado;43;PV;Partido Verde;2,5E+11;PARTIDO ISOLADO;PV;N;402;4
18/11/2020;19:16:39;2020;2;Eleição Ordinária;1;426;Eleições Municipais 2020;15/11/2020;M;SP;70998;SÃO JOSÉ DOS CAMPOS;70998;SÃO JOSÉ DOS CAMPOS;127;13;Vereador;Partido isolado;45;PSDB;Partido da Social Democracia Brasileira;2,5E+11;PARTIDO ISOLADO;PSDB;N;13293;2925
18/11/2020;19:16:39;2020;2;Eleição Ordinária;1;426;Eleições Municipais 2020;15/11/2020;M;SP;72176;URÂNIA;72176;URÂNIA;427;13;Vereador;Partido isolado;45;PSDB;Partido da Social Democracia Brasileira;2,5E+11;PARTIDO ISOLADO;PSDB;N;2256;126
18/11/2020;19:16:39;2020;2;Eleição Ordinária;1;426;Eleições Municipais 2020;15/11/2020;M;SP;62618;BURI;62618;BURI;53;13;Vereador;Partido isolado;45;PSDB;Partido da Social Democracia Brasileira;2,5E+11;PARTIDO ISOLADO;PSDB;N;2271;32
18/11/2020;19:16:39;2020;2;Eleição Ordinária;1;426;Eleições Municipais 2020;15/11/2020;M;SP;68217;PARAPUÃ;68217;PARAPUÃ;163;13;Vereador;Partido isolado;45;PSDB;Partido da Social Democracia Brasileira;2,5E+11;PARTIDO ISOLADO;PSDB;N;990;10
18/11/2020;19:16:39;2020;2;Eleição Ordinária;1;426;Eleições Municipais 2020;15/11/2020;M;SP;67210;MONÇÕES;67210;MONÇÕES;162;13;Vereador;Partido isolado;50;PSOL;Partido Socialismo e Liberdade;2,5E+11;PARTIDO ISOLADO;PSOL;N;100;1
18/11/2020;19:16:39;2020;2;Eleição Ordinária;1;426;Eleições Municipais 2020;15/11/2020;M;SP;63894;DRACENA;63894;DRACENA;149;13;Vereador;Partido isolado;45;PSDB;Partido da Social Democracia Brasileira;2,5E+11;PARTIDO ISOLADO;PSDB;N;1225;171
18/11/2020;19:16:39;2020;2;Eleição Ordinária;1;426;Eleições Municipais 2020;15/11/2020;M;SP;71552;TABATINGA;71552;TABATINGA;49;13;Vereador;Partido isolado;45;PSDB;Partido da Social Democracia Brasileira;2,5E+11;PARTIDO ISOLADO;PSDB;N;1669;36
18/11/2020;19:16:39;2020;2;Eleição Ordinária;1;426;Eleições Municipais 2020;15/11/2020;M;SP;67130;MOGI DAS CRUZES;67130;MOGI DAS CRUZES;287;13;Vereador;Partido isolado;50;PSOL;Partido Socialismo e Liberdade;2,5E+11;PARTIDO ISOLADO;PSOL;N;2470;126
18/11/2020;19:16:39;2020;2;Eleição Ordinária;1;426;Eleições Municipais 2020;15/11/2020;M;SP;70998;SÃO JOSÉ DOS CAMPOS;70998;SÃO JOSÉ DOS CAMPOS;412;13;Vereador;Partido isolado;51;PATRIOTA;Patriota;2,5E+11;PARTIDO ISOLADO;PATRIOTA;N;1482;21
